exact_match,f1_score,bleu,semantic_similarity,generation_time,response_length_chars,response_length_tokens,answer_containment,raw_answer,clean_answer,id,model,experiment,temperature,prompt_type
0.0,0.3333333333333333,0.19716118825581447,0.9039076566696167,0.6436395645141602,17,2,0.25,Продукты питания.,Продукты питания.,48671,gpt-4o,temp_0.7,0.7,make_zero_shot_prompt
1.0,1.0,1.0000000000000004,0.9950006008148193,0.630730390548706,20,2,1.0,Товарищеским матчем.,Товарищеским матчем.,64367,gpt-4o,temp_0.7,0.7,make_zero_shot_prompt
1.0,1.0,0.31947155212313627,0.9803809523582458,1.8378846645355225,27,3,1.0,В космическое пространство.,В космическое пространство.,67546,gpt-4o,temp_0.7,0.7,make_zero_shot_prompt
0.0,0.7272727272727273,0.34572078464194095,0.8006277084350586,0.6069109439849854,74,7,1.0,Эффекты проклятия ресурсов подрывают качество государственного управления.,Эффекты проклятия ресурсов подрывают качество государственного управления.,64490,gpt-4o,temp_0.7,0.7,make_zero_shot_prompt
1.0,1.0,0.31947155212313627,0.8646547198295593,0.586798906326294,18,3,1.0,Не проявляет себя.,Не проявляет себя.,39565,gpt-4o,temp_0.7,0.7,make_zero_shot_prompt
1.0,1.0,0.6147881529512643,0.9909541010856628,0.6789734363555908,33,6,1.0,В хромосомах ядра и ДНК органелл.,В хромосомах ядра и ДНК органелл.,17685,gpt-4o,temp_0.7,0.7,make_zero_shot_prompt
1.0,1.0,0.5946035575013604,0.956619918346405,0.620673656463623,31,3,1.0,найти взаимоприемлемое решение.,найти взаимоприемлемое решение.,84025,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
1.0,1.0,0.5503212081491042,0.9699535369873047,0.44385290145874023,9,2,1.0,Les Paul.,Les Paul.,28343,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
1.0,1.0,1.0000000000000004,0.9999998807907104,0.8209438323974609,25,8,1.0,До 40 % (и даже до 60 %).,До 40 % (и даже до 60 %).,18891,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
0.0,0.4,0.049787068367863965,0.8332180380821228,0.5026419162750244,4,1,0.25,1804,1804,13152,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
0.0,0.6666666666666666,0.1597357760615681,0.947917103767395,0.9538388252258301,58,3,0.6666666666666666,Согласный-гласный-согласный и согласный-согласный-гласный.,Согласный-гласный-согласный и согласный-согласный-гласный.,13786,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
1.0,1.0,0.8633400213704508,0.9859814047813416,0.7905476093292236,58,8,1.0,Ностальгия по утраченным отношениям с братьями и сёстрами.,Ностальгия по утраченным отношениям с братьями и сёстрами.,5506,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
0.0,0.0,0.0,0.35284239053726196,1.525946855545044,206,23,0.0,"Выявлению закономерностей при классификации элементов, построению системы, характеризующей соединения через их состав, строение и свойства, а также созданию предпосылок формирования зрелой теории растворов.","Выявлению закономерностей при классификации элементов, построению системы, характеризующей соединения через их состав, строение и свойства, а также созданию предпосылок формирования зрелой теории растворов.",72404,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
0.0,0.8571428571428571,0.39763536438352537,0.6475576758384705,0.54937744140625,21,4,1.0,В больших городах РФ.,В больших городах РФ.,34575,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
0.0,0.4,0.10682175159905853,0.5263383388519287,0.535137414932251,27,4,1.0,В четырёх чемпионатах мира.,В четырёх чемпионатах мира.,46327,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
0.0,0.6666666666666666,0.31947155212313627,0.9640054702758789,0.7192935943603516,18,3,0.6666666666666666,Середина XIX века.,Середина XIX века.,46188,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
0.0,0.75,0.39763536438352537,0.8902716636657715,0.7702550888061523,16,4,0.75,5 мая 1888 года.,5 мая 1888 года.,8083,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
1.0,1.0,0.7259795291154773,0.9879279136657715,0.8367795944213867,62,7,1.0,"Из икосаэдрической головки, соединённой со спиральным хвостом.","Из икосаэдрической головки, соединённой со спиральным хвостом.",17821,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
0.0,0.888888888888889,0.5169731539571708,0.9751008749008179,0.8335247039794922,36,5,1.0,Питанием и одеждой (или стипендией).,Питанием и одеждой (или стипендией).,48136,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
0.0,0.5,0.27516060407455223,0.9068318605422974,0.6908872127532959,22,2,0.5,Гжангалеаццо Висконти.,Гжангалеаццо Висконти.,33084,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
1.0,1.0,0.49999999999999994,0.9809913635253906,0.6344788074493408,12,1,1.0,Лингвистика.,Лингвистика.,51244,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
0.0,0.6,0.13134549472120793,0.870537281036377,0.9871251583099365,56,6,0.75,Профессора англосаксонского языка Роулинсона и Босуорта.,Профессора англосаксонского языка Роулинсона и Босуорта.,60951,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
0.0,0.8,0.39432237651162877,0.9404469728469849,0.5878736972808838,19,2,0.6666666666666666,Генетическим кодом.,Генетическим кодом.,42489,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
0.0,0.29411764705882354,0.029799893137327636,0.647591233253479,1.9969806671142578,247,30,1.0,"Нейтрофилы — это неделящиеся, короткоживущие клетки, составляющие 95% гранулоцитов, которые содержат антибиотические белки, умеют мигрировать к очагу инфекции через эндотелий сосудов, захватывают антигены и после гибели превращаются в клетки гноя.","Нейтрофилы — это неделящиеся, короткоживущие клетки, составляющие 95% гранулоцитов, которые содержат антибиотические белки, умеют мигрировать к очагу инфекции через эндотелий сосудов, захватывают антигены и после гибели превращаются в клетки гноя.",45012,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
0.0,0.8,0.39763536438352537,0.9776139259338379,0.5386025905609131,10,3,1.0,До +25 °C.,До +25 °C.,40235,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
1.0,1.0,0.5503212081491042,0.984961211681366,0.4870638847351074,9,2,1.0,10 часов.,10 часов.,72861,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
1.0,1.0,0.31947155212313627,0.9726797342300415,0.47861409187316895,13,3,1.0,До 6 месяцев.,До 6 месяцев.,55569,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
1.0,1.0,1.0000000000000004,1.0,0.9713377952575684,22,3,1.0,Стонет сизый голубочек,Стонет сизый голубочек,1565,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
1.0,1.0,0.5081327481546147,0.9427226781845093,0.7909243106842041,46,5,1.0,Рамки с энтомологическими коллекциями бабочек.,Рамки с энтомологическими коллекциями бабочек.,43100,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
0.0,0.9090909090909091,0.6147881529512643,0.9167037606239319,0.616966724395752,40,6,1.0,Уже с первого года своего существования.,Уже с первого года своего существования.,11382,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
1.0,1.0,0.31947155212313627,0.9779332280158997,0.5073187351226807,22,3,1.0,В условиях равновесия.,В условиях равновесия.,40667,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
0.0,0.2608695652173913,0.03482270899863668,0.681054413318634,1.2092666625976562,162,18,0.6,"Это мера удовлетворения, получаемого потребителем, которая выражается в конкретных величинах (например, деньгах) и позволяет сравнивать полезность различных благ.","Это мера удовлетворения, получаемого потребителем, которая выражается в конкретных величинах (например, деньгах) и позволяет сравнивать полезность различных благ.",82095,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
0.0,0.6666666666666666,0.1899589214128981,0.9666425585746765,0.5131423473358154,14,3,0.6666666666666666,До 250 метров.,До 250 метров.,68666,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
0.0,0.8571428571428571,0.21364350319811698,0.8492617607116699,0.7883694171905518,43,4,1.0,Фонематическую и аллофонемную транскрипцию.,Фонематическую и аллофонемную транскрипцию.,10110,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
1.0,1.0,1.0000000000000004,1.0,0.48540353775024414,13,2,1.0,Франсуа Араго,Франсуа Араго,32722,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
0.0,0.888888888888889,0.6515132562023375,0.9956239461898804,0.7155990600585938,85,13,0.8571428571428571,Переименована в Lesser General Public License для уточнения её места в философии GNU.,Переименована в Lesser General Public License для уточнения её места в философии GNU.,82684,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
1.0,1.0,0.68037493331712,0.992974042892456,0.694072961807251,25,6,1.0,К IV тысячелетию до н. э.,К IV тысячелетию до н. э.,8246,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
1.0,1.0,0.5946035575013604,0.9912023544311523,0.52774977684021,17,2,1.0,"Первые, пилотные.","Первые, пилотные.",21127,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
0.0,0.6666666666666666,0.0,0.7135390043258667,0.5433886051177979,14,2,1.0,Старые сельца.,Старые сельца.,62530,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
1.0,1.0,0.8633400213704508,0.9829363226890564,0.6636977195739746,60,8,1.0,На различных корневых видах и наборах характерных признаков.,На различных корневых видах и наборах характерных признаков.,57819,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
0.0,0.6,0.1104479556707894,0.886232852935791,0.5567245483398438,48,7,1.0,Механизм развития болезней и способы их лечения.,Механизм развития болезней и способы их лечения.,56310,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
1.0,1.0,0.7598356856515927,0.9786398410797119,0.6347413063049316,27,5,1.0,Из воды в окружающей среде.,Из воды в окружающей среде.,41447,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
1.0,1.0,0.6687403049764218,0.9291113018989563,0.5916810035705566,25,4,1.0,Процедура Кэли — Диксона.,Процедура Кэли — Диксона.,43260,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
1.0,1.0,0.7598356856515927,0.9899095892906189,0.8658566474914551,16,3,1.0,И. С. Тургеневу.,И. С. Тургеневу.,42717,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
0.0,0.6,0.11725004053101795,0.7876338958740234,0.7239155769348145,23,4,0.5,В графиню Софи д'Удето.,В графиню Софи д'Удето.,56395,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
1.0,1.0,0.5503212081491042,0.9807236194610596,0.7647385597229004,15,2,1.0,Закон минимума.,Закон минимума.,43996,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
0.0,0.0,0.0,0.7070338726043701,0.5941238403320312,18,2,0.0,Развитию эукариот.,Развитию эукариот.,29428,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
1.0,1.0,0.5081327481546147,0.9716370105743408,0.6118872165679932,14,3,1.0,В 1930-е годы.,В 1930-е годы.,44381,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
0.0,0.8,0.1597357760615681,0.3556379973888397,0.6063923835754395,27,3,1.0,Для движения сперматозоида.,Для движения сперматозоида.,43070,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
0.0,0.0,0.025683319547529764,0.7363668084144592,0.941699743270874,114,12,0.0,"Гидродинамика, физика, электрика, электронные системы, цепи, общество, социальные ситуации (включая военные игры).","Гидродинамика, физика, электрика, электронные системы, цепи, общество, социальные ситуации (включая военные игры).",5522,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
0.0,0.7692307692307692,0.43472087194499137,0.9850322604179382,0.6705536842346191,59,6,0.7142857142857143,Разными клеточными перемещениями и дифференцировкой клеток.,Разными клеточными перемещениями и дифференцировкой клеток.,67989,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
1.0,1.0,0.39763536438352537,0.9768075346946716,0.5071511268615723,27,4,1.0,На постоянный и переменный.,На постоянный и переменный.,69642,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
1.0,1.0,0.5503212081491042,0.6690338253974915,0.670905351638794,15,2,1.0,Кэррол Террелл.,Кэррол Террелл.,66072,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
1.0,1.0,0.5503212081491042,0.9836413264274597,0.4735894203186035,23,2,1.0,Поверхностный водосбор.,Поверхностный водосбор.,17874,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
0.0,0.888888888888889,0.6147881529512643,0.7584092020988464,0.63063645362854,27,5,1.0,"Дьявол ест всё, кроме мёда.","Дьявол ест всё, кроме мёда.",63545,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
0.0,0.5454545454545454,0.15619699684601282,0.6132546067237854,0.803469181060791,46,7,0.75,РЛС с СДЦ (с последовательной сменой частоты).,РЛС с СДЦ (с последовательной сменой частоты).,20391,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
1.0,1.0,0.17965205598154213,0.9301263093948364,0.6322908401489258,37,5,1.0,Опера «Повесть о настоящем человеке».,Опера «Повесть о настоящем человеке».,74866,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
0.0,0.0,0.033864985683445356,0.7320393323898315,0.8850460052490234,74,9,0.0,"Т-образные, П-образные, с двумя наклонными стойками и консольными свесами.","Т-образные, П-образные, с двумя наклонными стойками и консольными свесами.",24041,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
0.0,0.5,0.0,0.7427526116371155,0.40651559829711914,10,1,0.3333333333333333,Дисперсия.,Дисперсия.,73030,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
1.0,1.0,0.39763536438352537,0.9838890433311462,0.4849696159362793,28,4,1.0,От уровня процентной ставки.,От уровня процентной ставки.,74275,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
1.0,1.0,0.5503212081491042,0.9755053520202637,0.43959784507751465,11,2,1.0,17 декабря.,17 декабря.,65989,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
1.0,1.0,1.0000000000000004,1.0,0.4549441337585449,4,1,1.0,2008,2008,31342,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
0.0,0.8,0.31947155212313627,0.8473005294799805,0.6160240173339844,32,3,1.0,При ультрафиолетовой фотосъемке.,При ультрафиолетовой фотосъемке.,84279,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
0.0,0.0,0.0,0.9614295363426208,0.44629645347595215,11,1,0.0,Украинский.,Украинский.,1127,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
0.0,0.8571428571428571,0.31947155212313627,0.9597328901290894,0.6263549327850342,26,3,0.75,Французском и итальянском.,Французском и итальянском.,12494,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
0.0,0.4,0.27516060407455223,0.9807685017585754,0.5359644889831543,9,2,0.3333333333333333,1728 год.,1728 год.,15511,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
0.0,0.9333333333333333,0.4111336169005198,0.984687864780426,0.6108057498931885,50,7,0.875,В окислении органических соединений и синтезе АТФ.,В окислении органических соединений и синтезе АТФ.,68567,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
1.0,1.0,0.6687403049764218,0.9888208508491516,0.6972784996032715,36,4,1.0,Самки сатурнии Coscinocera hercules.,Самки сатурнии Coscinocera hercules.,25173,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
1.0,1.0,0.39763536438352537,0.97731614112854,0.5847156047821045,36,4,1.0,Для колонизации Молуккских островов.,Для колонизации Молуккских островов.,3568,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
0.0,0.8571428571428571,0.39763536438352537,0.950333833694458,0.6058998107910156,21,4,1.0,Удилище длиной 4—7 м.,Удилище длиной 4—7 м.,78827,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
0.0,0.8,0.31947155212313627,0.9409424662590027,0.6147873401641846,18,3,1.0,Первые 10 пилотов.,Первые 10 пилотов.,44545,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
0.0,0.5,0.07355026065679766,0.7395231127738953,1.4079194068908691,162,21,1.0,"Чешуекрылые отличаются от ручейников особенностями жилкования крыльев, формой волосков (модифицированных в чешуйки) и наличием у них чешуй, чего нет у ручейников.","Чешуекрылые отличаются от ручейников особенностями жилкования крыльев, формой волосков (модифицированных в чешуйки) и наличием у них чешуй, чего нет у ручейников.",52772,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
0.0,0.0,0.0,0.16952086985111237,0.3899078369140625,3,1,0.0,Да.,Да.,81869,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
1.0,1.0,0.6147881529512643,0.9595787525177002,0.4825575351715088,41,6,1.0,Для просушки дорог после зимнего периода.,Для просушки дорог после зимнего периода.,10495,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
1.0,1.0,1.0000000000000004,1.0000001192092896,0.48624086380004883,27,3,1.0,Национальный банк Словакии.,Национальный банк Словакии.,61998,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
1.0,1.0,0.7598356856515927,0.9710227847099304,0.5155482292175293,43,5,1.0,Известные зарубежные фантасты того времени.,Известные зарубежные фантасты того времени.,64235,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
1.0,1.0,0.5503212081491042,0.9538751244544983,0.544670581817627,9,2,1.0,5536 км².,5536 км².,45398,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
1.0,1.0,0.7598356856515927,0.9842512011528015,0.5406222343444824,41,5,1.0,Первые подробные карты поверхности Марса.,Первые подробные карты поверхности Марса.,82665,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
1.0,1.0,0.27516060407455223,0.9710220694541931,0.524101734161377,16,2,1.0,Лихорадка денге.,Лихорадка денге.,46403,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
1.0,1.0,0.6687403049764218,0.9874786734580994,0.510009765625,23,4,1.0,Около 26 тысяч человек.,Около 26 тысяч человек.,5049,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
0.0,0.0,0.0,0.41682353615760803,0.8899643421173096,31,4,0.0,Приблизительно до 1920-х годов.,Приблизительно до 1920-х годов.,42298,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
1.0,1.0,0.68037493331712,0.9948289394378662,0.7093169689178467,48,7,1.0,На поверхности семенных чешуек в женских шишках.,На поверхности семенных чешуек в женских шишках.,47590,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
1.0,1.0,0.27516060407455223,0.9456705451011658,0.4724266529083252,18,2,1.0,Медленное горение.,Медленное горение.,58999,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
0.0,0.8571428571428571,0.21364350319811698,0.7591077089309692,0.6050126552581787,37,4,1.0,Двутаврового или швеллерного сечения.,Двутаврового или швеллерного сечения.,12704,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
0.0,0.5714285714285715,0.21364350319811698,0.7392568588256836,0.5954618453979492,26,4,0.6666666666666666,"1,1 миллиона рабочих мест.","1,1 миллиона рабочих мест.",51883,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
0.0,0.6153846153846153,0.12605968092174913,0.5456462502479553,0.7942173480987549,44,9,1.0,На протяжении трёх лет (с 1855 по 1857 год).,На протяжении трёх лет (с 1855 по 1857 год).,82617,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
0.0,0.6666666666666666,0.0,0.953888475894928,0.6929018497467041,22,2,1.0,Сострадание (жалость).,Сострадание (жалость).,66054,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
1.0,1.0,0.68037493331712,0.981988787651062,0.4810600280761719,36,4,1.0,"Брак, семья, собственность, религия.","Брак, семья, собственность, религия.",504,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
1.0,1.0,0.5946035575013604,0.9831727743148804,0.6009457111358643,11,3,1.0,До 2000 °C.,До 2000 °C.,72975,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
0.0,0.4,0.04990049701936832,0.4626651108264923,0.7108609676361084,52,8,1.0,"Нет, в самых примитивных магнитофонах ГСП нет вовсе.","Нет, в самых примитивных магнитофонах ГСП нет вовсе.",245,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
0.0,0.28571428571428575,0.1597357760615681,0.973813533782959,0.5847060680389404,31,3,0.25,Биотехнология и нанотехнология.,Биотехнология и нанотехнология.,60706,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
1.0,1.0,0.6687403049764218,0.9421029686927795,0.4986393451690674,18,4,1.0,6 марта 1990 года.,6 марта 1990 года.,5524,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
0.0,0.8,0.45138644055033905,0.8161893486976624,0.46188902854919434,11,2,0.6666666666666666,700 литров.,700 литров.,30134,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
0.0,0.625,0.19338531381761725,0.4674864709377289,0.8600137233734131,94,11,1.0,"Перемещение доменов у зазора головки, вызывающее изменение магнитного потока в магнитопроводе.","Перемещение доменов у зазора головки, вызывающее изменение магнитного потока в магнитопроводе.",27164,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
0.0,0.4,0.27516060407455223,0.9083940982818604,0.45783019065856934,17,2,0.3333333333333333,Премьер Манитобы.,Премьер Манитобы.,70641,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
0.0,0.8571428571428571,0.7598356856515927,0.9881107211112976,0.8018269538879395,23,3,0.75,"H2SnO2, H2SnO4, H2SnO3.","H2SnO2, H2SnO4, H2SnO3.",21846,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
1.0,1.0,0.5503212081491042,0.9870143532752991,0.7077922821044922,26,2,1.0,Низкопольных троллейбусов.,Низкопольных троллейбусов.,21092,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
1.0,1.0,1.0000000000000004,1.0,0.46090078353881836,10,2,1.0,Берил Кроу,Берил Кроу,58714,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
1.0,1.0,0.7598356856515927,0.9860321879386902,0.5535728931427002,20,3,1.0,Кризис 1930-х годов.,Кризис 1930-х годов.,71720,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
1.0,1.0,0.9121679090703875,0.9696921706199646,0.8604164123535156,75,12,1.0,Бернская конвенция об охране дикой фауны и флоры и природных сред обитания.,Бернская конвенция об охране дикой фауны и флоры и природных сред обитания.,72787,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
1.0,1.0,0.6687403049764218,0.9864142537117004,0.4596409797668457,26,4,1.0,В сфере продуктов питания.,В сфере продуктов питания.,48671,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
1.0,1.0,1.0000000000000004,0.9950006008148193,0.6298153400421143,20,2,1.0,Товарищеским матчем.,Товарищеским матчем.,64367,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
1.0,1.0,0.31947155212313627,0.9803809523582458,0.5223922729492188,27,3,1.0,В космическое пространство.,В космическое пространство.,67546,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
0.0,0.75,0.39763536438352537,0.9709296822547913,0.44350719451904297,47,4,0.75,Подмывают качество государственного управления.,Подмывают качество государственного управления.,64490,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
0.0,0.5,0.15619699684601282,0.2412024885416031,0.5689079761505127,53,9,1.0,В пределах клетки вирус в основном не проявляет себя.,В пределах клетки вирус в основном не проявляет себя.,39565,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
1.0,1.0,0.6147881529512643,0.9909541010856628,0.5986936092376709,33,6,1.0,В хромосомах ядра и ДНК органелл.,В хромосомах ядра и ДНК органелл.,17685,qwen3.5-9b,temp_1.0,1.0,make_zero_shot_prompt
1.0,1.0,0.31947155212313627,0.9661278128623962,1.030350923538208,31,3,1.0,Найти взаимоприемлемое решение.,Найти взаимоприемлемое решение.,84025,gpt-4o,temp_1.0,1.0,make_zero_shot_prompt
1.0,1.0,0.5503212081491042,0.9699535369873047,0.5219929218292236,9,2,1.0,Les Paul.,Les Paul.,28343,gpt-4o,temp_1.0,1.0,make_zero_shot_prompt
0.0,0.4,0.08389861810900508,0.6358126997947693,0.8240561485290527,27,4,0.5,До 60% массы губки-хозяина.,До 60% массы губки-хозяина.,18891,gpt-4o,temp_1.0,1.0,make_zero_shot_prompt
0.0,0.3333333333333333,0.19716118825581447,0.849517285823822,0.6595604419708252,10,2,0.25,1804 году.,1804 году.,13152,gpt-4o,temp_1.0,1.0,make_zero_shot_prompt
0.0,0.6,0.20556680845025987,0.702799916267395,0.9229910373687744,88,7,1.0,Знаки отображают слоги типа согласный-гласный-согласный или согласный-согласный-гласный.,Знаки отображают слоги типа согласный-гласный-согласный или согласный-согласный-гласный.,13786,gpt-4o,temp_1.0,1.0,make_zero_shot_prompt
0.0,0.875,0.7259795291154773,0.9861401915550232,0.8021829128265381,58,8,0.875,Ностальгия по утраченным отношениям с братьями и сестрами.,Ностальгия по утраченным отношениям с братьями и сестрами.,5506,gpt-4o,temp_1.0,1.0,make_zero_shot_prompt
0.0,0.6,0.20105373454060024,0.7815428376197815,1.2142786979675293,125,14,1.0,"Актуальным вопросам химии середины XIX века, закономерностям в классификации элементов, системе соединений, теории растворов.","Актуальным вопросам химии середины XIX века, закономерностям в классификации элементов, системе соединений, теории растворов.",72404,gpt-4o,temp_1.0,1.0,make_zero_shot_prompt
0.0,0.8571428571428571,0.39763536438352537,0.6210136413574219,0.8076682090759277,25,4,1.0,В больших городах России.,В больших городах России.,34575,gpt-4o,temp_1.0,1.0,make_zero_shot_prompt
0.0,0.6666666666666666,0.27516060407455223,0.8490706086158752,0.6330440044403076,10,2,1.0,В четырёх.,В четырёх.,46327,gpt-4o,temp_1.0,1.0,make_zero_shot_prompt
0.0,0.6666666666666666,0.31947155212313627,0.9640054702758789,0.5754225254058838,18,3,0.6666666666666666,Середина XIX века.,Середина XIX века.,46188,gpt-4o,temp_1.0,1.0,make_zero_shot_prompt
1.0,1.0,0.6687403049764218,0.9393587112426758,0.5031108856201172,16,4,1.0,2 мая 1888 года.,2 мая 1888 года.,8083,gpt-4o,temp_1.0,1.0,make_zero_shot_prompt
0.0,0.4615384615384615,0.1138605066055693,0.9781121611595154,0.7019100189208984,48,6,0.42857142857142855,Из икосаэдрической головки и спирального хвоста.,Из икосаэдрической головки и спирального хвоста.,17821,gpt-4o,temp_1.0,1.0,make_zero_shot_prompt
1.0,1.0,0.1943309443637607,0.9615544676780701,0.6874969005584717,33,4,1.0,"Питанием, одеждой или стипендией.","Питанием, одеждой или стипендией.",48136,gpt-4o,temp_1.0,1.0,make_zero_shot_prompt
1.0,1.0,0.5503212081491042,0.9490784406661987,0.865593671798706,22,2,1.0,Джангалеаццо Висконти.,Джангалеаццо Висконти.,33084,gpt-4o,temp_1.0,1.0,make_zero_shot_prompt
1.0,1.0,0.49999999999999994,0.9809913635253906,0.6979022026062012,12,1,1.0,Лингвистика.,Лингвистика.,51244,gpt-4o,temp_1.0,1.0,make_zero_shot_prompt
0.0,0.5714285714285715,0.31947155212313627,0.9619932174682617,0.6290192604064941,33,3,0.5,Профессор англосаксонского языка.,Профессор англосаксонского языка.,60951,gpt-4o,temp_1.0,1.0,make_zero_shot_prompt
